id,person_id,total_cases,resolved_cases,unresolved_cases,favorable_cases,unfavorable_cases,mixed_cases,case_outcome,last_updated,created_at
247,39469,1,1,0,1,0,0,Mixed,2025-09-15 08:49:28+00:00,2025-09-13 12:43:42+00:00
248,39470,2,0,2,0,2,0,Mixed,2025-09-15 08:49:28+00:00,2025-09-13 12:43:42+00:00
249,39471,0,0,0,0,0,0,N/A,2025-09-13 12:46:21+00:00,2025-09-13 12:43:42+00:00
250,39472,1,0,1,0,1,0,Mixed,2025-09-15 08:49:28+00:00,2025-09-13 12:43:42+00:00
251,39473,1,0,1,0,1,0,Mixed,2025-09-15 08:49:28+00:00,2025-09-13 12:43:42+00:00
252,39474,1,0,1,0,1,0,Mixed,2025-09-15 08:49:29+00:00,2025-09-13 12:43:42+00:00
253,39475,1,0,1,0,1,0,Mixed,2025-09-15 08:49:29+00:00,2025-09-13 12:43:42+00:00
254,39476,1,0,1,0,1,0,Mixed,2025-09-15 08:49:29+00:00,2025-09-13 12:43:42+00:00
255,39477,1,0,1,0,0,0,N/A,2025-09-13 12:46:21+00:00,2025-09-13 12:43:42+00:00
256,39478,1,0,1,0,0,0,N/A,2025-09-13 12:46:22+00:00,2025-09-13 12:43:42+00:00
257,39479,2,0,2,0,2,0,Mixed,2025-09-15 08:49:29+00:00,2025-09-13 12:43:42+00:00
258,39480,1,0,1,0,1,0,Mixed,2025-09-15 08:49:29+00:00,2025-09-13 12:43:42+00:00
259,39481,2,0,2,0,0,0,N/A,2025-09-13 12:46:22+00:00,2025-09-13 12:43:42+00:00
260,39482,1,0,1,0,1,0,Mixed,2025-09-15 08:49:30+00:00,2025-09-13 12:43:42+00:00
261,39483,1,0,1,0,1,0,Mixed,2025-09-15 08:49:30+00:00,2025-09-13 12:43:42+00:00
262,39484,9,0,9,0,9,0,Mixed,2025-09-15 08:49:30+00:00,2025-09-13 12:43:42+00:00
263,39485,1,0,1,0,1,0,Mixed,2025-09-15 08:49:30+00:00,2025-09-13 12:43:42+00:00
264,39486,1,0,1,0,1,0,Mixed,2025-09-15 08:49:30+00:00,2025-09-13 12:43:42+00:00
265,39487,1,0,1,0,1,0,Mixed,2025-09-15 08:49:30+00:00,2025-09-13 12:43:42+00:00
266,39488,0,0,0,0,0,0,N/A,2025-09-13 12:46:23+00:00,2025-09-13 12:43:42+00:00
267,39489,1,0,1,0,0,0,N/A,2025-09-13 12:46:23+00:00,2025-09-13 12:43:42+00:00
268,39490,1,0,1,0,1,0,Mixed,2025-09-15 08:49:31+00:00,2025-09-13 12:43:42+00:00
269,39491,2,0,2,0,2,0,Mixed,2025-09-15 08:49:31+00:00,2025-09-13 12:43:42+00:00
270,39492,2,0,2,0,2,0,Mixed,2025-09-15 08:49:31+00:00,2025-09-13 12:43:42+00:00
271,39493,1,0,1,0,1,0,Mixed,2025-09-15 08:49:31+00:00,2025-09-13 12:43:42+00:00
272,39494,3,0,3,0,3,0,Mixed,2025-09-15 08:49:31+00:00,2025-09-13 12:43:42+00:00
273,39495,1,0,1,0,1,0,Mixed,2025-09-15 08:49:31+00:00,2025-09-13 12:43:42+00:00
274,39496,7,4,3,4,0,0,Favorable,2025-09-13 12:46:24+00:00,2025-09-13 12:43:42+00:00
275,39497,1,0,1,0,0,0,N/A,2025-09-13 12:46:24+00:00,2025-09-13 12:43:42+00:00
276,39498,1,0,1,0,0,0,N/A,2025-09-13 12:46:24+00:00,2025-09-13 12:43:42+00:00
277,39499,2,0,2,0,2,0,Mixed,2025-09-15 08:49:32+00:00,2025-09-13 12:43:42+00:00
278,39500,1,0,1,0,1,0,Mixed,2025-09-15 08:49:32+00:00,2025-09-13 12:43:42+00:00
279,39501,1,1,0,1,0,0,Favorable,2025-09-13 12:46:25+00:00,2025-09-13 12:43:42+00:00
280,39502,2,1,1,1,0,0,Favorable,2025-09-13 12:46:25+00:00,2025-09-13 12:43:42+00:00
281,39503,16,1,15,0,1,0,Unfavorable,2025-09-13 12:46:25+00:00,2025-09-13 12:43:42+00:00
282,39504,1,0,1,0,1,0,Mixed,2025-09-15 08:49:32+00:00,2025-09-13 12:43:42+00:00
283,39505,0,0,0,0,0,0,N/A,2025-09-13 12:46:25+00:00,2025-09-13 12:43:42+00:00
284,39506,1,0,1,0,1,0,Mixed,2025-09-15 08:49:33+00:00,2025-09-13 12:43:42+00:00
285,39507,1,0,1,0,1,0,Mixed,2025-09-15 08:49:33+00:00,2025-09-13 12:43:42+00:00
286,39508,2,0,2,0,2,0,Mixed,2025-09-15 08:49:33+00:00,2025-09-13 12:43:42+00:00
287,39509,1,1,0,1,0,0,Favorable,2025-09-13 12:46:26+00:00,2025-09-13 12:43:42+00:00
288,39510,2,0,2,0,2,0,Mixed,2025-09-15 08:49:33+00:00,2025-09-13 12:43:42+00:00
289,39511,2,0,2,0,0,0,N/A,2025-09-13 12:46:26+00:00,2025-09-13 12:43:42+00:00
290,39512,1,0,1,0,1,0,Mixed,2025-09-15 08:49:33+00:00,2025-09-13 12:43:42+00:00
291,39513,1,0,1,0,1,0,Mixed,2025-09-15 08:49:34+00:00,2025-09-13 12:43:42+00:00
292,39514,2,0,2,0,2,0,Mixed,2025-09-15 08:49:34+00:00,2025-09-13 12:43:42+00:00
293,39515,3,0,3,0,3,0,Mixed,2025-09-15 08:49:34+00:00,2025-09-13 12:43:42+00:00
294,39516,1,0,1,0,1,0,Mixed,2025-09-15 08:49:34+00:00,2025-09-13 12:43:42+00:00
295,39517,1,0,1,0,1,0,Mixed,2025-09-15 08:49:34+00:00,2025-09-13 12:43:42+00:00
296,39518,1,0,1,0,1,0,Mixed,2025-09-15 08:49:34+00:00,2025-09-13 12:43:42+00:00
297,39519,1,1,0,1,0,0,Favorable,2025-09-13 12:46:27+00:00,2025-09-13 12:43:42+00:00
298,39520,1,0,1,0,1,0,Mixed,2025-09-15 08:49:34+00:00,2025-09-13 12:43:42+00:00
299,39521,0,0,0,0,0,0,N/A,2025-09-13 12:46:27+00:00,2025-09-13 12:43:42+00:00
300,39522,2,0,2,0,2,0,Mixed,2025-09-15 08:49:35+00:00,2025-09-13 12:43:42+00:00
301,39523,1,0,1,0,1,0,Mixed,2025-09-15 08:49:35+00:00,2025-09-13 12:43:42+00:00
302,39524,1,0,1,0,1,0,Mixed,2025-09-15 08:49:35+00:00,2025-09-13 12:43:42+00:00
303,39525,2,0,2,0,2,0,Mixed,2025-09-15 08:49:35+00:00,2025-09-13 12:43:42+00:00
304,39526,2,1,1,1,1,0,Mixed,2025-09-15 08:49:35+00:00,2025-09-13 12:43:42+00:00
305,39527,2,0,2,0,2,0,Mixed,2025-09-15 08:49:35+00:00,2025-09-13 12:43:42+00:00
306,39528,1,0,1,0,1,0,Mixed,2025-09-15 08:49:35+00:00,2025-09-13 12:43:42+00:00
307,39529,0,0,0,0,0,0,N/A,2025-09-13 12:46:28+00:00,2025-09-13 12:43:42+00:00
308,39530,1,0,1,0,1,0,Mixed,2025-09-15 08:49:36+00:00,2025-09-13 12:43:42+00:00
309,39531,2,0,2,0,2,0,Mixed,2025-09-15 08:49:36+00:00,2025-09-13 12:43:42+00:00
310,39532,1,0,1,0,1,0,Mixed,2025-09-15 08:49:36+00:00,2025-09-13 12:43:42+00:00
311,39533,1,0,1,0,1,0,Mixed,2025-09-15 08:49:36+00:00,2025-09-13 12:43:42+00:00
312,39534,1,1,0,1,0,0,Mixed,2025-09-15 08:49:36+00:00,2025-09-13 12:43:42+00:00
313,39535,1,0,1,0,1,0,Mixed,2025-09-15 08:49:36+00:00,2025-09-13 12:43:42+00:00
314,39536,1,1,0,1,0,0,Favorable,2025-09-13 12:46:29+00:00,2025-09-13 12:43:42+00:00
315,39537,2,0,2,0,2,0,Mixed,2025-09-15 08:49:37+00:00,2025-09-13 12:43:42+00:00
316,39538,1,1,0,0,1,0,Unfavorable,2025-09-13 12:46:29+00:00,2025-09-13 12:43:42+00:00
317,39539,2,0,2,0,2,0,Mixed,2025-09-15 08:49:37+00:00,2025-09-13 12:43:42+00:00
318,39540,1,0,1,0,1,0,Mixed,2025-09-15 08:49:37+00:00,2025-09-13 12:43:42+00:00
319,39541,1,0,1,0,1,0,Mixed,2025-09-15 08:49:37+00:00,2025-09-13 12:43:42+00:00
320,39542,9,4,5,3,0,1,Mixed,2025-09-13 12:46:30+00:00,2025-09-13 12:43:42+00:00
321,39543,1,0,1,0,1,0,Mixed,2025-09-15 08:49:37+00:00,2025-09-13 12:43:42+00:00
322,39544,2,0,2,0,2,0,Mixed,2025-09-15 08:49:38+00:00,2025-09-13 12:43:42+00:00
323,39545,1,0,1,0,1,0,Mixed,2025-09-15 08:49:38+00:00,2025-09-13 12:43:42+00:00
324,39546,2,0,2,0,0,0,N/A,2025-09-13 12:46:30+00:00,2025-09-13 12:43:42+00:00
325,39547,1,0,1,0,1,0,Mixed,2025-09-15 08:49:38+00:00,2025-09-13 12:43:42+00:00
326,39548,1,0,1,0,1,0,Mixed,2025-09-15 08:49:38+00:00,2025-09-13 12:43:42+00:00
327,39549,0,0,0,0,0,0,N/A,2025-09-13 12:46:31+00:00,2025-09-13 12:43:42+00:00
328,39550,0,0,0,0,0,0,N/A,2025-09-13 12:46:31+00:00,2025-09-13 12:43:42+00:00
329,39551,17,8,9,6,0,2,Mixed,2025-09-13 12:46:31+00:00,2025-09-13 12:43:42+00:00
330,39552,1,0,1,0,0,0,N/A,2025-09-13 12:46:31+00:00,2025-09-13 12:43:42+00:00
331,39553,1,1,0,0,0,1,Mixed,2025-09-13 12:46:31+00:00,2025-09-13 12:43:42+00:00
332,39554,1,0,1,0,1,0,Mixed,2025-09-15 08:49:39+00:00,2025-09-13 12:43:42+00:00
333,39555,1,0,1,0,1,0,Mixed,2025-09-15 08:49:39+00:00,2025-09-13 12:43:42+00:00
334,39556,1,0,1,0,1,0,Mixed,2025-09-15 08:49:39+00:00,2025-09-13 12:43:42+00:00
335,39557,2,0,2,0,0,0,N/A,2025-09-13 12:46:32+00:00,2025-09-13 12:43:42+00:00
336,39558,10,9,1,7,1,1,Mixed,2025-09-13 12:46:32+00:00,2025-09-13 12:43:42+00:00
337,39559,1,0,1,0,1,0,Mixed,2025-09-15 08:49:40+00:00,2025-09-13 12:43:42+00:00
338,39560,1,0,1,0,1,0,Mixed,2025-09-15 08:49:40+00:00,2025-09-13 12:43:42+00:00
339,39561,1,0,1,0,1,0,Mixed,2025-09-15 08:49:40+00:00,2025-09-13 12:43:42+00:00
340,39562,3,2,1,2,0,0,Favorable,2025-09-13 12:46:33+00:00,2025-09-13 12:43:42+00:00
341,39563,2,0,2,0,2,0,Mixed,2025-09-15 08:49:40+00:00,2025-09-13 12:43:42+00:00
342,39564,1,0,1,0,1,0,Mixed,2025-09-15 08:49:40+00:00,2025-09-13 12:43:42+00:00
343,39565,1,0,1,0,1,0,Mixed,2025-09-15 08:49:40+00:00,2025-09-13 12:43:42+00:00
344,39566,0,0,0,0,0,0,N/A,2025-09-13 12:46:33+00:00,2025-09-13 12:43:42+00:00
345,39567,1,1,0,1,0,0,Mixed,2025-09-15 08:49:41+00:00,2025-09-13 12:43:42+00:00
346,39568,1,1,0,1,0,0,Favorable,2025-09-13 12:46:33+00:00,2025-09-13 12:43:42+00:00
347,39569,7,0,7,0,0,0,N/A,2025-09-13 12:46:33+00:00,2025-09-13 12:43:42+00:00
348,39570,2,1,1,1,0,0,Favorable,2025-09-13 12:46:34+00:00,2025-09-13 12:43:42+00:00
349,39571,1,0,1,0,1,0,Mixed,2025-09-15 08:49:41+00:00,2025-09-13 12:43:42+00:00
350,39572,2,1,1,1,1,0,Mixed,2025-09-15 08:49:41+00:00,2025-09-13 12:43:42+00:00
351,39573,2,0,2,0,2,0,Mixed,2025-09-15 08:49:41+00:00,2025-09-13 12:43:42+00:00
352,39574,1,0,1,0,0,0,N/A,2025-09-13 12:46:34+00:00,2025-09-13 12:43:42+00:00
353,39575,3,1,2,1,0,0,Favorable,2025-09-13 12:46:34+00:00,2025-09-13 12:43:42+00:00
354,39576,0,0,0,0,0,0,N/A,2025-09-13 12:46:34+00:00,2025-09-13 12:43:42+00:00
355,39577,1,0,1,0,1,0,Mixed,2025-09-15 08:49:42+00:00,2025-09-13 12:43:42+00:00
356,39578,1,0,1,0,1,0,Mixed,2025-09-15 08:49:42+00:00,2025-09-13 12:43:42+00:00
357,39579,2,0,2,0,2,0,Mixed,2025-09-15 08:49:42+00:00,2025-09-13 12:43:42+00:00
358,39580,1,0,1,0,1,0,Mixed,2025-09-15 08:49:42+00:00,2025-09-13 12:43:42+00:00
359,39581,1,0,1,0,0,0,N/A,2025-09-13 12:46:35+00:00,2025-09-13 12:43:42+00:00
360,39582,0,0,0,0,0,0,N/A,2025-09-13 12:46:35+00:00,2025-09-13 12:43:42+00:00
361,39583,1,0,1,0,0,0,N/A,2025-09-13 12:46:35+00:00,2025-09-13 12:43:42+00:00
362,39584,0,0,0,0,0,0,N/A,2025-09-13 12:46:35+00:00,2025-09-13 12:43:42+00:00
363,39585,0,0,0,0,0,0,N/A,2025-09-13 12:46:36+00:00,2025-09-13 12:43:42+00:00
364,39586,1,0,1,0,1,0,Mixed,2025-09-15 08:49:43+00:00,2025-09-13 12:43:42+00:00
365,39587,1,0,1,0,1,0,Mixed,2025-09-15 08:49:43+00:00,2025-09-13 12:43:42+00:00
366,39588,1,1,0,1,0,0,Favorable,2025-09-13 12:46:36+00:00,2025-09-13 12:43:42+00:00
367,39589,3,0,3,0,0,0,N/A,2025-09-13 12:46:36+00:00,2025-09-13 12:43:42+00:00
368,39590,2,2,0,2,0,0,Favorable,2025-09-13 12:46:36+00:00,2025-09-13 12:43:42+00:00
369,39591,3,0,3,0,3,0,Mixed,2025-09-15 08:49:44+00:00,2025-09-13 12:43:42+00:00
370,39592,1,0,1,0,1,0,Mixed,2025-09-15 08:49:44+00:00,2025-09-13 12:43:42+00:00
371,39593,0,0,0,0,0,0,N/A,2025-09-13 12:46:37+00:00,2025-09-13 12:43:42+00:00
372,39594,0,0,0,0,0,0,N/A,2025-09-13 12:46:37+00:00,2025-09-13 12:43:42+00:00
373,39595,1,0,1,0,1,0,Mixed,2025-09-15 08:49:44+00:00,2025-09-13 12:43:42+00:00
374,39596,1,0,1,0,1,0,Mixed,2025-09-15 08:49:44+00:00,2025-09-13 12:43:42+00:00
375,39597,0,0,0,0,0,0,N/A,2025-09-13 12:46:37+00:00,2025-09-13 12:43:42+00:00
376,39598,3,0,3,0,0,0,N/A,2025-09-13 12:46:37+00:00,2025-09-13 12:43:42+00:00
377,39599,1,0,1,0,1,0,Mixed,2025-09-15 08:49:45+00:00,2025-09-13 12:43:42+00:00
378,39600,1,0,1,0,1,0,Mixed,2025-09-15 08:49:45+00:00,2025-09-13 12:43:42+00:00
379,39601,1,1,0,1,0,0,Favorable,2025-09-13 12:46:38+00:00,2025-09-13 12:43:42+00:00
380,39602,5,1,4,1,4,0,Mixed,2025-09-15 08:49:45+00:00,2025-09-13 12:43:42+00:00
381,39603,1,0,1,0,1,0,Mixed,2025-09-15 08:49:45+00:00,2025-09-13 12:43:42+00:00
382,39604,1,0,1,0,1,0,Mixed,2025-09-15 08:49:45+00:00,2025-09-13 12:43:42+00:00
383,39605,1,0,1,0,1,0,Mixed,2025-09-15 08:49:45+00:00,2025-09-13 12:43:42+00:00
384,39606,1,0,1,0,1,0,Mixed,2025-09-15 08:49:46+00:00,2025-09-13 12:43:42+00:00
385,39607,1,0,1,0,1,0,Mixed,2025-09-15 08:49:46+00:00,2025-09-13 12:43:42+00:00
386,39608,1,1,0,1,0,0,Favorable,2025-09-13 12:46:38+00:00,2025-09-13 12:43:42+00:00
387,39609,2,0,2,0,2,0,Mixed,2025-09-15 08:49:46+00:00,2025-09-13 12:43:42+00:00
388,39610,1,0,1,0,1,0,Mixed,2025-09-15 08:49:46+00:00,2025-09-13 12:43:42+00:00
389,39611,1,0,1,0,1,0,Mixed,2025-09-15 08:49:46+00:00,2025-09-13 12:43:42+00:00
390,39612,1,0,1,0,0,0,N/A,2025-09-13 12:46:39+00:00,2025-09-13 12:43:42+00:00
391,39613,5,3,2,1,1,1,Mixed,2025-09-13 12:46:39+00:00,2025-09-13 12:43:42+00:00
392,39614,6,2,4,0,1,1,Mixed,2025-09-13 12:46:39+00:00,2025-09-13 12:43:42+00:00
393,39615,3,0,3,0,3,0,Mixed,2025-09-15 08:49:47+00:00,2025-09-13 12:43:42+00:00
394,39616,3,0,3,0,0,0,N/A,2025-09-13 12:46:39+00:00,2025-09-13 12:43:42+00:00
395,39617,1,0,1,0,1,0,Mixed,2025-09-15 08:49:47+00:00,2025-09-13 12:43:42+00:00
396,39618,1,0,1,0,1,0,Mixed,2025-09-15 08:49:47+00:00,2025-09-13 12:43:42+00:00
397,39619,5,1,4,1,0,0,Favorable,2025-09-13 12:46:40+00:00,2025-09-13 12:43:42+00:00
398,39620,1,0,1,0,1,0,Mixed,2025-09-15 08:49:47+00:00,2025-09-13 12:43:42+00:00
399,39621,0,0,0,0,0,0,N/A,2025-09-13 12:46:40+00:00,2025-09-13 12:43:42+00:00
400,39622,1,0,1,0,1,0,Mixed,2025-09-15 08:49:48+00:00,2025-09-13 12:43:42+00:00
401,39623,1,0,1,0,1,0,Mixed,2025-09-15 08:49:48+00:00,2025-09-13 12:43:42+00:00
402,39624,2,0,2,0,2,0,Mixed,2025-09-15 08:49:48+00:00,2025-09-13 12:43:42+00:00
403,39625,1,0,1,0,1,0,Mixed,2025-09-15 08:49:48+00:00,2025-09-13 12:43:42+00:00
404,39626,1,0,1,0,1,0,Mixed,2025-09-15 08:49:48+00:00,2025-09-13 12:43:42+00:00
405,39627,1,0,1,0,0,0,N/A,2025-09-13 12:46:41+00:00,2025-09-13 12:43:42+00:00
406,39628,1,0,1,0,1,0,Mixed,2025-09-15 08:49:48+00:00,2025-09-13 12:43:42+00:00
407,39629,1,0,1,0,1,0,Mixed,2025-09-15 08:49:49+00:00,2025-09-13 12:43:42+00:00
408,39630,1,0,1,0,0,0,N/A,2025-09-13 12:46:41+00:00,2025-09-13 12:43:42+00:00
409,39631,1,0,1,0,1,0,Mixed,2025-09-15 08:49:49+00:00,2025-09-13 12:43:42+00:00
410,39632,0,0,0,0,0,0,N/A,2025-09-13 12:46:41+00:00,2025-09-13 12:43:42+00:00
411,39633,1,0,1,0,1,0,Mixed,2025-09-15 08:49:49+00:00,2025-09-13 12:43:42+00:00
412,39634,0,0,0,0,0,0,N/A,2025-09-13 12:46:42+00:00,2025-09-13 12:43:42+00:00
413,39635,1,0,1,0,0,0,N/A,2025-09-13 12:46:42+00:00,2025-09-13 12:43:42+00:00
414,39636,1,0,1,0,1,0,Mixed,2025-09-15 08:49:49+00:00,2025-09-13 12:43:42+00:00
415,39637,1,1,0,1,0,0,Favorable,2025-09-13 12:46:42+00:00,2025-09-13 12:43:42+00:00
416,39638,3,0,3,0,0,0,N/A,2025-09-13 12:46:42+00:00,2025-09-13 12:43:42+00:00
417,39639,1,0,1,0,1,0,Mixed,2025-09-15 08:49:50+00:00,2025-09-13 12:43:42+00:00
418,39640,2,0,2,0,2,0,Mixed,2025-09-15 08:49:50+00:00,2025-09-13 12:43:42+00:00
419,39641,1,0,1,0,1,0,Mixed,2025-09-15 08:49:50+00:00,2025-09-13 12:43:42+00:00
420,39642,0,0,0,0,0,0,N/A,2025-09-13 12:46:43+00:00,2025-09-13 12:43:42+00:00
421,39643,1,0,1,0,1,0,Mixed,2025-09-15 08:49:50+00:00,2025-09-13 12:43:42+00:00
422,39644,1,0,1,0,1,0,Mixed,2025-09-15 08:49:50+00:00,2025-09-13 12:43:42+00:00
423,39645,2,0,2,0,2,0,Mixed,2025-09-15 08:49:51+00:00,2025-09-13 12:43:42+00:00
424,39646,3,0,3,0,0,0,N/A,2025-09-13 12:46:43+00:00,2025-09-13 12:43:42+00:00
425,39647,1,0,1,0,1,0,Mixed,2025-09-15 08:49:51+00:00,2025-09-13 12:43:42+00:00
426,39648,1,0,1,0,1,0,Mixed,2025-09-15 08:49:51+00:00,2025-09-13 12:43:42+00:00
427,39649,3,0,3,0,3,0,Mixed,2025-09-15 08:49:51+00:00,2025-09-13 12:43:42+00:00
428,39650,16,15,1,10,1,4,Mixed,2025-09-13 12:46:45+00:00,2025-09-13 12:43:42+00:00
429,39651,1,0,1,0,1,0,Mixed,2025-09-15 08:49:51+00:00,2025-09-13 12:43:42+00:00
430,39652,1,0,1,0,1,0,Mixed,2025-09-15 08:49:51+00:00,2025-09-13 12:43:42+00:00
431,39653,0,0,0,0,0,0,N/A,2025-09-13 12:46:45+00:00,2025-09-13 12:43:42+00:00
432,39654,1,0,1,0,1,0,Mixed,2025-09-15 08:49:52+00:00,2025-09-13 12:43:42+00:00
433,39655,1,0,1,0,1,0,Mixed,2025-09-15 08:49:52+00:00,2025-09-13 12:43:42+00:00
434,39656,1,0,1,0,1,0,Mixed,2025-09-15 08:49:52+00:00,2025-09-13 12:43:42+00:00
435,39657,1,0,1,0,0,0,N/A,2025-09-13 12:46:46+00:00,2025-09-13 12:43:42+00:00
436,39658,29,12,17,8,1,3,Mixed,2025-09-13 12:46:46+00:00,2025-09-13 12:43:42+00:00
437,39659,2,0,2,0,2,0,Mixed,2025-09-15 08:49:52+00:00,2025-09-13 12:43:42+00:00
438,39660,3,0,3,0,3,0,Mixed,2025-09-15 08:49:53+00:00,2025-09-13 12:43:42+00:00
439,39661,0,0,0,0,0,0,N/A,2025-09-13 12:46:47+00:00,2025-09-13 12:43:42+00:00
440,39662,1,0,1,0,1,0,Mixed,2025-09-15 08:49:53+00:00,2025-09-13 12:43:42+00:00
441,39663,1,0,1,0,0,0,N/A,2025-09-13 12:46:47+00:00,2025-09-13 12:43:42+00:00
442,39664,2,0,2,0,2,0,Mixed,2025-09-15 08:49:53+00:00,2025-09-13 12:43:42+00:00
443,39665,5,0,5,0,0,0,N/A,2025-09-13 12:46:47+00:00,2025-09-13 12:43:42+00:00
444,39666,1,0,1,0,1,0,Mixed,2025-09-15 08:49:53+00:00,2025-09-13 12:43:42+00:00
445,39667,1,1,0,1,0,0,Favorable,2025-09-13 12:46:47+00:00,2025-09-13 12:43:42+00:00
446,39668,3,0,3,0,3,0,Mixed,2025-09-15 08:49:54+00:00,2025-09-13 12:43:42+00:00
447,39669,0,0,0,0,0,0,N/A,2025-09-13 12:46:48+00:00,2025-09-13 12:43:42+00:00
448,39670,1,1,0,0,1,0,Unfavorable,2025-09-13 12:46:48+00:00,2025-09-13 12:43:42+00:00
449,39671,0,0,0,0,0,0,N/A,2025-09-13 12:46:48+00:00,2025-09-13 12:43:42+00:00
450,39672,1,0,1,0,1,0,Mixed,2025-09-15 08:49:54+00:00,2025-09-13 12:43:42+00:00
451,39673,0,0,0,0,0,0,N/A,2025-09-13 12:46:48+00:00,2025-09-13 12:43:42+00:00
452,39674,2,0,2,0,2,0,Mixed,2025-09-15 08:49:54+00:00,2025-09-13 12:43:42+00:00
453,39675,4,0,4,0,0,0,N/A,2025-09-13 12:46:48+00:00,2025-09-13 12:43:42+00:00
454,39676,0,0,0,0,0,0,N/A,2025-09-13 12:46:49+00:00,2025-09-13 12:43:42+00:00
455,39677,2,0,2,0,0,0,N/A,2025-09-13 12:46:49+00:00,2025-09-13 12:43:42+00:00
456,39678,1,0,1,0,1,0,Mixed,2025-09-15 08:49:55+00:00,2025-09-13 12:43:42+00:00
457,39679,9,0,9,0,9,0,Mixed,2025-09-15 08:49:55+00:00,2025-09-13 12:43:42+00:00
458,39680,1,0,1,0,1,0,Mixed,2025-09-15 08:49:55+00:00,2025-09-13 12:43:42+00:00
459,39681,1,0,1,0,1,0,Mixed,2025-09-15 08:49:55+00:00,2025-09-13 12:43:42+00:00
460,39682,1,0,1,0,1,0,Mixed,2025-09-15 08:49:55+00:00,2025-09-13 12:43:42+00:00
461,39683,0,0,0,0,0,0,N/A,2025-09-13 12:46:50+00:00,2025-09-13 12:43:42+00:00
462,39684,4,0,4,0,0,0,N/A,2025-09-13 12:46:50+00:00,2025-09-13 12:43:42+00:00
463,39685,1,0,1,0,1,0,Mixed,2025-09-15 08:49:56+00:00,2025-09-13 12:43:42+00:00
464,39686,1,0,1,0,0,0,N/A,2025-09-13 12:46:50+00:00,2025-09-13 12:43:42+00:00
465,39687,1,0,1,0,1,0,Mixed,2025-09-15 08:49:56+00:00,2025-09-13 12:43:42+00:00
466,39688,0,0,0,0,0,0,N/A,2025-09-13 12:46:50+00:00,2025-09-13 12:43:42+00:00
467,39689,1,0,1,0,0,0,N/A,2025-09-13 12:46:50+00:00,2025-09-13 12:43:42+00:00
468,39690,1,0,1,0,1,0,Mixed,2025-09-15 08:49:56+00:00,2025-09-13 12:43:42+00:00
469,39691,1,0,1,0,1,0,Mixed,2025-09-15 08:49:56+00:00,2025-09-13 12:43:42+00:00
470,39692,5,1,4,1,0,0,Favorable,2025-09-13 12:46:51+00:00,2025-09-13 12:43:42+00:00
471,39693,1,0,1,0,1,0,Mixed,2025-09-15 08:49:57+00:00,2025-09-13 12:43:42+00:00
472,39694,2,0,2,0,2,0,Mixed,2025-09-15 08:49:57+00:00,2025-09-13 12:43:42+00:00
473,39695,1,0,1,0,1,0,Mixed,2025-09-15 08:49:57+00:00,2025-09-13 12:43:42+00:00
474,39696,1,0,1,0,1,0,Mixed,2025-09-15 08:49:57+00:00,2025-09-13 12:43:42+00:00
475,39697,1,0,1,0,1,0,Mixed,2025-09-15 08:49:57+00:00,2025-09-13 12:43:42+00:00
476,39698,1,0,1,0,1,0,Mixed,2025-09-15 08:49:57+00:00,2025-09-13 12:43:42+00:00
477,39699,1,0,1,0,1,0,Mixed,2025-09-15 08:49:57+00:00,2025-09-13 12:43:42+00:00
478,39700,7,0,7,0,7,0,Mixed,2025-09-15 08:49:58+00:00,2025-09-13 12:43:42+00:00
479,39701,3,2,1,1,1,0,Mixed,2025-09-13 12:46:52+00:00,2025-09-13 12:43:42+00:00
480,39702,2,0,2,0,2,0,Mixed,2025-09-15 08:49:58+00:00,2025-09-13 12:43:42+00:00
481,39703,2,0,2,0,2,0,Mixed,2025-09-15 08:49:58+00:00,2025-09-13 12:43:42+00:00
482,39704,2,0,2,0,2,0,Mixed,2025-09-15 08:49:58+00:00,2025-09-13 12:43:42+00:00
483,39705,1,0,1,0,1,0,Mixed,2025-09-15 08:49:58+00:00,2025-09-13 12:43:42+00:00
484,39706,1,0,1,0,1,0,Mixed,2025-09-15 08:49:58+00:00,2025-09-13 12:43:42+00:00
485,39707,2,0,2,0,0,0,N/A,2025-09-13 12:46:53+00:00,2025-09-13 12:43:42+00:00
486,39708,2,0,2,0,2,0,Mixed,2025-09-15 08:49:59+00:00,2025-09-13 12:43:42+00:00
487,39709,0,0,0,0,0,0,N/A,2025-09-13 12:46:53+00:00,2025-09-13 12:43:42+00:00
488,39710,1,0,1,0,1,0,Mixed,2025-09-15 08:49:59+00:00,2025-09-13 12:43:42+00:00
489,39711,1,0,1,0,1,0,Mixed,2025-09-15 08:49:59+00:00,2025-09-13 12:43:42+00:00
490,39712,1,0,1,0,0,0,N/A,2025-09-13 12:46:53+00:00,2025-09-13 12:43:42+00:00
491,39713,2,2,0,0,0,2,Mixed,2025-09-13 12:46:54+00:00,2025-09-13 12:43:42+00:00
492,39714,1,0,1,0,1,0,Mixed,2025-09-15 08:49:59+00:00,2025-09-13 12:43:42+00:00
493,39715,1,0,1,0,1,0,Mixed,2025-09-15 08:50:00+00:00,2025-09-13 12:43:42+00:00
494,39716,1,0,1,0,0,0,N/A,2025-09-13 12:46:54+00:00,2025-09-13 12:43:42+00:00
495,39717,1,0,1,0,1,0,Mixed,2025-09-15 08:50:00+00:00,2025-09-13 12:43:42+00:00
